id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_phone_verification,reviews_per_month
7615170,Columbia City Live-Above Loft,6092148,Christo,2013-04-25,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.55945175447067,-122.2836336646569,Loft,Private room,2,1.0,1.0,1.0,Real Bed,85.0,600.0,2400.0,250.0,85.0,1,0.0,4,1125,4 days ago,1,30,60,90,179,2,2015-10-13,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,0.71
609610,A place to stay: studio apartment,3022709,Laura,2012-07-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Columbia City,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.56961534584623,-122.29395530150327,House,Entire home/apt,2,1.0,1.0,2.0,Real Bed,90.0,550.0,2000.0,,61.71090387374462,2,20.0,1,30,yesterday,1,17,17,45,320,15,2012-07-27,2015-09-29,95.0,10.0,10.0,10.0,10.0,8.0,10.0,f,0,flexible,f,0.36
8326413,One bedroom in the heart of Seattle,2316284,Leah,2012-05-07,"Seattle, Washington, United States",within a few hours,89.0,100.0,0,,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.561838253124,-122.28908385225428,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,,,61.71090387374462,1,0.0,1,1125,2 weeks ago,1,0,0,28,301,9,2015-09-25,2015-12-20,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,moderate,f,2.65
4833820,Stunning craftsman--3 month minimum,2226123,Kim,2012-04-26,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.552104401694336,-122.2810286073925,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,175.0,1000.0,3000.0,1500.0,150.0,3,0.0,7,150,5 weeks ago,1,0,26,56,331,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
7480196,"Spacious, 3BR/1BA Home",750650,Sandy,2011-06-27,"Dallas, Texas, United States",within an hour,100.0,100.0,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.5618520041956,-122.27856473633588,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,199.0,,,250.0,106.0,4,20.0,2,180,today,1,9,26,46,111,7,2015-08-03,2015-11-09,94.0,9.0,10.0,9.0,9.0,9.0,9.0,f,0,strict,f,1.35
8774504,Cozy-Mod & Bright - Near Light Rail,31664755,Natalie,2015-04-21,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.55667314788265,-122.28230545492691,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,109.0,,,,60.0,4,25.0,1,1125,yesterday,1,13,43,69,344,4,2015-11-29,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,strict,f,3.24
8627921,Dahl House in Columbia City,34946797,Linda,2015-06-03,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56085902790565,-122.2759678556447,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,400.0,1450.0,,61.71090387374462,2,10.0,2,1125,yesterday,1,21,48,78,353,13,2015-10-11,2015-12-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,flexible,f,4.53
788146,Columbia City~Large room/Arty house,4154214,Sedora,2012-11-14,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.55142191958175,-122.28087470544064,House,Private room,2,1.5,1.0,1.0,Real Bed,58.0,370.0,1200.0,,20.0,1,25.0,3,180,12 months ago,1,30,60,90,365,24,2012-12-11,2014-10-25,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,f,0.64
9217446,Private Room in House on Light Rail,47593725,Kelly,2015-10-27,"Seattle, Washington, United States",within a day,70.0,100.0,0,Columbia City,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.5519523237381,-122.2878218977537,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,35.0,,,95.0,15.0,1,15.0,1,4,5 weeks ago,1,5,30,59,59,4,2015-11-10,2015-12-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,2.14
2016613,"Very nice modern house, room for 8",10371342,Rick,2013-12-01,"Seattle, Washington, United States",within a few hours,70.0,100.0,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56432648236372,-122.28829203724352,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,300.0,1950.0,,250.0,61.71090387374462,8,25.0,3,31,2 weeks ago,1,23,53,83,340,16,2014-01-01,2015-12-01,94.0,10.0,9.0,10.0,10.0,8.0,9.0,f,0,moderate,f,0.65
2695493,Urban Oasis: Cozy 1BD Apartment,13796401,Barbara & Bill,2014-04-01,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.55585809875673,-122.27292114415428,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,650.0,1575.0,250.0,60.0,1,0.0,3,1125,yesterday,1,0,0,1,248,18,2014-07-15,2015-11-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,1.0
9063355,Star Wars Room,8575503,Diana,2013-09-02,"Seattle, Washington, United States",within a day,100.0,99.96715927750411,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.55241211733809,-122.2741804769025,House,Private room,1,1.0,1.0,1.0,Futon,50.0,,,,61.71090387374462,1,0.0,1,3,2 months ago,1,30,60,89,89,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
7922663,Charming Downtown View  Room #2,41775435,Mehrit,2015-08-18,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,3.0,3.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58900742765114,-122.29743337153413,House,Private room,2,1.0,1.0,1.0,Real Bed,49.0,,,,61.71090387374462,1,25.0,2,15,today,1,30,60,89,89,1,2015-12-31,2015-12-31,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,0,moderate,f,1.0
9415562,Charming home close to downtown,37052599,Laurel,2015-06-29,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.577641923450784,-122.2891996038204,House,Private room,1,1.0,1.0,1.0,Real Bed,55.0,300.0,,100.0,15.0,1,20.0,1,1125,2 months ago,1,30,60,90,365,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9075656,Mt. Baker Private Bedroom and Bath,47332984,Keith,2015-10-24,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57167449746208,-122.28772083668048,House,Private room,2,1.0,1.0,1.0,Real Bed,49.0,,,,61.71090387374462,1,7.0,1,1125,4 days ago,1,20,50,80,355,10,2015-11-01,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,4.62
9710851,"Cozy home near light rail,",50133022,Valentina,2015-11-29,"Seattle, Washington, United States",within a few hours,100.0,99.96715927750411,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.574989233644295,-122.2910869222613,House,Private room,2,0.0,1.0,2.0,Real Bed,40.0,,,,10.0,1,5.0,1,1125,4 weeks ago,1,0,0,28,303,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,1,flexible,f,2.078918834221248
1983713,Peaceful Retreat in the City,10235544,Skip (Aka Scott),2013-11-24,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Leschi,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.590908637595525,-122.29477767361396,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,650.0,2600.0,300.0,75.0,2,25.0,3,1125,today,1,25,55,85,360,13,2014-04-21,2015-12-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.63
7363727,Your own private getaway,11604512,Helen,2015-07-15,"Seattle, Washington, United States",within a day,100.0,100.0,1,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.578686578014846,-122.29152464393894,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,400.0,,,25.0,1,0.0,1,30,6 weeks ago,1,17,47,77,352,26,2015-08-09,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,5.23
10022421,Claremont Vacation Rental,51461746,Kristin,2015-12-15,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Columbia City,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57376352047368,-122.29434170367982,House,Private room,2,1.0,1.0,1.0,Real Bed,74.0,,,150.0,50.0,1,0.0,1,60,3 weeks ago,1,30,60,89,89,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
6274351,Craftsman near Lake WA / light-rail,32609589,Michelle,2015-05-04,US,within a day,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57589070198042,-122.28847781021196,House,Private room,1,1.0,1.0,1.0,Real Bed,90.0,500.0,1280.0,,61.71090387374462,1,0.0,1,1125,2 months ago,1,29,59,89,364,7,2015-06-07,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,0.99
777159,Spacious 3BR/3BA Craftsman,278781,Derrick,2010-11-04,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,1,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57931034783584,-122.29288601841937,House,Entire home/apt,7,3.0,3.0,3.0,Real Bed,150.0,,,250.0,120.0,1,50.0,1,7,4 months ago,1,0,0,0,0,19,2013-08-06,2015-08-30,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,0,moderate,f,0.65
3922845,Stellar 4 bedroom Seattle Craftsman,1731613,Russ,2012-02-10,"Seattle, Washington, United States",within a few hours,100.0,99.96715927750411,0,,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57978356318417,-122.2917294615127,House,Entire home/apt,4,1.5,4.0,3.0,Real Bed,175.0,1000.0,,,61.71090387374462,1,0.0,3,14,3 months ago,1,0,0,0,247,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
674113,Ethiopian cottage # 2,3401993,Beth,2012-08-28,"Seattle, Washington, United States",within an hour,90.0,100.0,0,Mount Baker,3.0,3.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56840825240406,-122.28621404522764,House,Private room,1,1.0,1.0,1.0,Real Bed,42.0,250.0,,,61.71090387374462,1,35.0,1,20,4 weeks ago,1,0,0,0,275,190,2013-10-20,2015-12-01,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,1,moderate,f,7.06
8053128,Room for visiting Medical Students!,30421068,Alan,2015-04-01,"Seattle, Washington, United States",within a few hours,90.0,100.0,1,Leschi,3.0,3.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.59074812779021,-122.29534593647055,House,Private room,2,1.5,1.0,1.0,Real Bed,59.0,400.0,,150.0,12.0,1,25.0,1,1125,3 months ago,1,30,60,90,195,3,2015-09-26,2015-11-22,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.89
7534300,Mt. Baker Home with Roof Top Views,39472125,Rick,2015-07-24,US,within a day,50.0,99.96715927750411,0,Leschi,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.59095881989424,-122.294553315333,Bed & Breakfast,Private room,3,2.0,1.0,2.0,Real Bed,125.0,827.0,,750.0,35.0,2,50.0,1,1125,7 weeks ago,1,30,60,90,365,6,2015-08-01,2015-08-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,1.15
1009838,Private room in Seattle,923095,Denise,2011-08-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Columbia City,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.569473259972725,-122.28010651563277,House,Private room,3,1.0,1.0,1.0,Real Bed,85.0,500.0,1600.0,100.0,50.0,1,15.0,2,14,2 days ago,1,20,50,80,355,56,2013-06-17,2015-09-21,90.0,9.0,9.0,10.0,10.0,9.0,9.0,f,0,flexible,f,1.8
9823290,Cozy Seattle Bedroom,50596206,Jeanine,2015-12-05,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58565007208705,-122.29288651038524,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,,,61.71090387374462,1,0.0,1,1125,4 weeks ago,1,29,59,89,364,1,2015-12-10,2015-12-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,1.0
5194332,Studio with Lake Washington view,26869259,Teresa,2015-01-28,"Seattle, Washington, United States",within a day,100.0,100.0,1,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.5834932048102,-122.2889715350414,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,125.0,457.0,,,20.0,2,20.0,2,1125,7 weeks ago,1,0,0,0,142,21,2015-07-12,2015-11-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.56
841274,Goat Hill House Apartment,4133943,Jill,2012-11-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.5835724112612,-122.29590102447558,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,90.0,550.0,2000.0,,60.0,2,15.0,3,45,today,1,28,28,28,275,69,2013-03-27,2015-12-29,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,strict,t,2.04
8904748,Great home for friends or family,46577793,Katie,2015-10-14,US,within an hour,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58491464185775,-122.29184860519804,House,Entire home/apt,5,2.0,2.0,3.0,Real Bed,125.0,1200.0,4000.0,500.0,100.0,1,0.0,2,1125,3 weeks ago,1,23,48,78,180,3,2015-12-08,2015-12-29,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,flexible,f,3.0
8734809,"Bright, Cozy and Spacious 1 Bedroom",10553813,Erin,2013-12-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56529860962319,-122.28471919672924,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,490.0,1800.0,,50.0,2,10.0,2,1125,5 days ago,1,2,28,58,128,2,2015-12-02,2015-12-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,1.76
7562331,Modern apt near Lake Washington,1183674,Lisa,2011-09-20,"Seattle, Washington, United States",within a day,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57410657004926,-122.28506180320568,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,595.0,2100.0,,75.0,2,10.0,2,1125,3 months ago,1,19,40,63,329,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,moderate,f,2.078918834221248
4461706,'Streaming in Seattle,19862778,Thomas,2014-08-11,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56840749372152,-122.28121875017176,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,600.0,1800.0,300.0,30.0,1,0.0,2,7,3 weeks ago,1,0,3,31,306,28,2015-05-28,2015-11-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,3.78
3890786,"Sunset Splendor 1C, gorgeous view!",19849450,Sunset,2014-08-11,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58963047850014,-122.29516612769584,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,155.0,1050.0,,500.0,125.0,2,50.0,2,1125,6 weeks ago,1,0,3,33,308,2,2014-10-31,2015-01-01,100.0,9.0,9.0,10.0,10.0,9.0,10.0,f,1,strict,f,0.14
8474253,Cozy 1 BR/ 1 BA Apt in Mt. Baker,9813203,Margaret,2013-11-04,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57793514169169,-122.29405171176856,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,,,200.0,61.0,2,0.0,2,15,yesterday,1,11,11,11,11,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
5559063,"Spacious, Light-filled Townhome",58235,Apryl,2009-11-28,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,International District,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.5890758255632,-122.29765851968553,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,140.0,800.0,,,80.0,2,0.0,2,1125,6 months ago,1,0,0,4,279,2,2015-05-03,2015-06-13,80.0,8.0,10.0,10.0,10.0,9.0,8.0,f,0,flexible,f,0.24
4126284,"Private Room, Shared 1.5 bath",4631742,Natalie,2013-01-08,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.5664960257722,-122.28641223279858,Apartment,Private room,2,1.5,1.0,1.0,Futon,50.0,325.0,1200.0,,50.0,1,0.0,1,1125,2 weeks ago,1,15,45,75,350,7,2014-09-20,2015-10-11,89.0,10.0,9.0,9.0,9.0,7.0,9.0,f,0,flexible,f,0.44
1209447,3 Bedroom Home close to lake,5008607,Timothy,2013-02-07,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56821717473059,-122.28167318833198,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,139.0,875.0,,100.0,60.0,2,17.0,2,1125,4 months ago,1,0,0,0,0,7,2013-08-05,2015-08-09,89.0,10.0,9.0,10.0,10.0,9.0,10.0,f,0,strict,f,0.24
4364285,Private Townhome 2 bedroom 1.5 bath,4631742,Natalie,2013-01-08,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56486080719127,-122.28544558181024,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,126.0,800.0,2500.0,1000.0,100.0,2,15.0,3,1125,a week ago,1,17,47,77,166,7,2014-11-29,2015-12-14,94.0,9.0,9.0,9.0,10.0,9.0,10.0,f,1,moderate,f,0.52
6716874,Brand New Daylight Apartment,19862778,Thomas,2014-08-11,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.567008791923726,-122.28110124374776,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,700.0,2100.0,400.0,40.0,2,20.0,2,30,3 weeks ago,1,0,0,2,273,20,2015-06-22,2015-11-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,3.05
4659824,Sweet Home Mount Baker,2929444,Jennifer,2012-07-13,"Seattle, Washington, United States",within an hour,100.0,99.96715927750411,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57548148483161,-122.28815870211167,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,150.0,700.0,,250.0,80.0,1,40.0,1,1125,3 months ago,1,29,59,89,364,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
3677729,Seattle Bungalow private room,18681876,Margaret,2014-07-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.5834440417907,-122.29586773599718,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,525.0,1850.0,100.0,35.0,1,10.0,2,1125,5 weeks ago,1,3,33,63,335,21,2014-09-01,2015-10-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,1.28
1097520,Relaxed sophistication in Mt. Baker,6031552,Jeanie,2013-04-21,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56904275863821,-122.28282202753718,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,92.0,585.0,1995.0,400.0,50.0,2,0.0,2,365,2 months ago,1,27,57,87,362,90,2013-05-19,2015-11-29,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,f,2.81
2898954,Room & Private Bath near Light Rail,8053792,Diane,2013-08-09,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57963607662837,-122.2934110707298,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,69.0,,,,61.71090387374462,1,0.0,2,7,2 weeks ago,1,30,60,89,89,18,2015-08-30,2015-12-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,4.22
826436,Art Deco '33 BnB near Columbia City,3976886,Barbara,2012-10-25,"Seattle, Washington, United States",within a day,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.57549925294165,-122.29064478808964,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,75.0,450.0,,250.0,35.0,1,15.0,2,90,3 weeks ago,1,29,59,88,88,39,2012-12-11,2015-09-26,92.0,9.0,9.0,10.0,10.0,9.0,9.0,f,0,moderate,t,1.04
774659,Jake's Place: A Modern Guesthouse,4111150,Jake,2012-11-10,"Seattle, Washington, United States",within a day,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56597400751593,-122.28413331414728,House,Entire home/apt,3,1.2594687006838505,1.0,2.0,Real Bed,105.0,600.0,,,61.71090387374462,2,30.0,2,365,today,1,27,27,27,240,40,2012-12-21,2016-01-02,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,moderate,f,1.08
3849918,"Sunset Splendor 2B,  gorgeous view!",19849450,Sunset,2014-08-11,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Mount Baker,2.0,2.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58985144887205,-122.29513150252384,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,150.0,1050.0,3050.0,500.0,125.0,2,50.0,3,30,6 weeks ago,1,28,28,28,150,8,2015-06-12,2015-09-21,85.0,8.0,9.0,9.0,10.0,8.0,8.0,f,1,strict,f,1.16
7382303,Grapevine Cottage in Mt Baker,23630227,Jon,2014-11-11,"Seattle, Washington, United States",within an hour,89.0,100.0,1,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.58013015586166,-122.28562135651396,House,Entire home/apt,2,1.0,1.0,2.0,Real Bed,150.0,900.0,3000.0,,50.0,1,0.0,2,1125,2 weeks ago,1,21,51,81,356,25,2015-07-27,2015-12-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,4.63
5376433,Fantastic room and great townhouse,26378499,Marshall,2015-01-19,"Seattle, Washington, United States",within a day,100.0,100.0,0,Mount Baker,1.0,1.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56567382630136,-122.28512059592816,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,54.0,,,,61.71090387374462,1,0.0,1,1125,today,1,7,37,67,342,22,2015-03-28,2015-11-14,94.0,10.0,10.0,9.0,9.0,8.0,9.0,f,0,flexible,f,2.33
1750681,Ethiopian cottage #3,3401993,Beth,2012-08-28,"Seattle, Washington, United States",within an hour,90.0,100.0,0,Mount Baker,3.0,3.0,Rainier Valley,Seattle,WA,98118,Seattle,"Seattle, WA",United States,47.56856025948521,-122.28642871363996,House,Private room,2,1.0,1.0,1.0,Real Bed,52.0,275.0,,,61.71090387374462,1,25.0,1,1125,3 weeks ago,1,19,37,37,231,80,2014-06-12,2015-11-11,96.0,10.0,10.0,9.0,10.0,9.0,10.0,f,1,moderate,f,4.2
7229312,Mount Baker Modern - Quiet View Apt,658155,Joe,2011-06-02,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Capitol Hill,13.0,13.0,Rainier Valley,Seattle,WA,98144,Seattle,"Seattle, WA",United States,47.587694007412985,-122.29445712985982,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,150.0,1750.0,3500.0,1000.0,250.0,1,0.0,4,1125,3 months ago,1,0,0,0,45,1,2015-08-17,2015-08-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.21
