id,host_id,booking_id,name,neighbourhood_group,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
788146,4154214,2269,Columbia City~Large room/Arty house,Rainier Valley,Seattle,WA,98118,47.55142192,-122.2808747,House,Private room,2,1.5,1,1,Real Bed,f,strict,f,f,24,2012-12-11,2014-10-25,97,10,10,10,10,9,10,0.64
830948,4133860,556,City & Lake Views. Central- shared ,Cascade,Seattle,WA,98109,47.63347386,-122.3434448,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,3,2013-05-19,2015-09-15,100,9,10,10,10,9,9,0.09
835149,555957,2711,Volunteer Park Room 1   ,Capitol Hill,Seattle,WA,98102,47.62238556,-122.3147673,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,263,2013-01-03,2015-12-13,96,10,10,10,10,10,10,7.19
841049,555957,2669,Volunteer Park Room 2,Capitol Hill,Seattle,WA,98102,47.62424754,-122.3183794,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,279,2012-12-28,2015-12-14,95,10,10,10,10,10,10,7.59
856550,4016632,8,Tiny Garden cabin on Queen Anne  ,Queen Anne,Seattle,WA,98119,47.64016054,-122.375856,Cabin,Private room,2,1,1,1,Real Bed,f,strict,t,t,173,2013-01-03,2016-01-01,97,10,10,10,10,9,10,4.73
936378,4962900,1498,"Downtown Seattle, Pool! HS203",Downtown,Seattle,WA,98101,47.60736065,-122.3396019,Apartment,Private room,4,1,1,2,Real Bed,f,strict,f,f,3,2013-09-09,2015-06-28,93,10,10,10,10,10,10,0.11
1018204,2203746,838,Back Cabin Loft @ Cherry Hill House,Central Area,Seattle,WA,98122,47.60562332,-122.3089055,Cabin,Private room,4,1,1,2,Real Bed,t,strict,t,t,79,2013-04-26,2015-12-18,84,9,9,9,9,9,9,2.41
1039766,5724883,2803,Private Room - Capitol Hill Seattle,Capitol Hill,Seattle,WA,98102,47.62199891,-122.3222824,Apartment,Private room,1,1,1,1,Real Bed,t,strict,f,f,147,2013-07-01,2015-12-20,89,9,8,10,10,10,9,4.8
1060467,5836283,3190,Modern Private Room w Amazing View,Queen Anne,Seattle,WA,98109,47.62112475,-122.3569295,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,62,2013-06-10,2015-10-18,91,9,10,9,9,9,9,1.98
1100714,6046471,2658,CH Private entrance bedroom & bath,Capitol Hill,Seattle,WA,98102,47.61724116,-122.3177266,House,Private room,4,1,1,2,Real Bed,t,strict,f,f,134,2014-01-21,2015-11-21,80,8,8,9,9,9,8,5.63
1179538,6407320,166,Townhome Top Floor 2 Bedrms+Balcony,Ballard,Seattle,WA,98107,47.67358404,-122.3738143,House,Private room,4,1.5,1,2,Real Bed,f,strict,f,f,2,2015-11-20,2015-12-01,100,10,10,10,10,8,8,1.3
1214306,3894778,859,Private Bed/bath in Home: green (A),Central Area,Seattle,WA,98122,47.61600214,-122.3080604,House,Private room,2,1.5,1,1,Real Bed,f,strict,t,t,94,2013-06-16,2015-09-10,98,10,10,10,10,10,10,3.02
1277033,1859964,2349,"Modern, Clean, Private Entrance",Seward Park,Seattle,WA,98118,47.54779236,-122.2662026,House,Private room,4,1,1,2,Real Bed,f,strict,f,f,32,2014-06-13,2015-08-11,96,10,10,10,10,9,10,1.68
1305009,4041295,2231,Bedroom w/ Kitchenette & Bathroom,Rainier Valley,Seattle,WA,98108,47.56249872,-122.2975148,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,22,2013-07-23,2015-12-01,98,10,10,10,10,9,9,0.74
1323634,862329,2076,Queen Bd w/Private Bath Near Dwntwn,Beacon Hill,Seattle,WA,98144,47.57566772,-122.3033169,House,Private room,3,2,1,2,Real Bed,f,strict,t,t,1,2014-01-14,2014-01-14,100,10,10,10,10,10,10,0.04
1348777,7317822,2864,AMAZING Views - Cap Hill Private Rm,Capitol Hill,Seattle,WA,98102,47.62581022,-122.3192658,Apartment,Private room,2,1,1,1,Real Bed,f,strict,t,t,14,2013-08-08,2015-08-29,94,9,9,9,10,9,9,0.48
1355094,7354306,2891,Capitol Hill Excursion,Capitol Hill,Seattle,WA,98102,47.62328264,-122.3237765,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,67,2013-07-31,2016-01-02,91,9,9,10,10,10,9,2.26
1386306,2409388,2528,"Garden Room near UW, Childrens Hosp",Other neighborhoods,Seattle,WA,98105,47.66354784,-122.2859381,House,Private room,2,1,1,1,Real Bed,f,strict,t,t,63,2013-08-05,2015-11-10,96,10,10,10,10,9,10,2.14
1407502,6136210,174,Private garden room in hip Ballard,Ballard,Seattle,WA,98107,47.67431327,-122.3679688,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,9,2014-06-12,2014-12-02,89,8,9,9,9,9,9,0.47
1520593,1243056,2662,Io House (Pvt Queen) - SLU walkable,Capitol Hill,Seattle,WA,98102,47.62388332,-122.3195886,House,Private room,2,0.5,1,1,Real Bed,f,strict,f,f,10,2013-09-30,2015-09-05,72,8,6,9,9,10,8,0.36
1614502,8594245,846,"Artistic home, free parking",Central Area,Seattle,WA,98122,47.61025306,-122.3050493,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,71,2014-06-08,2015-11-08,97,10,10,10,10,10,10,3.7
1737244,9148911,3426,Your Warm  Retreat ,Other neighborhoods,Seattle,WA,98105,47.67105428,-122.2789072,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,11,2015-03-20,2015-10-13,91,10,10,10,10,10,9,1.13
1764233,3074414,2448,"Quiet/Clean near UW, Univ Village 4",Other neighborhoods,Seattle,WA,98105,47.6656915,-122.2958395,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,12,2013-11-26,2015-09-01,65,8,6,8,8,9,8,0.47
1772119,9555890,865," Cherry Hill Cozy, Budget Loft-Bed ",Central Area,Seattle,WA,98122,47.60620715,-122.3068346,House,Private room,2,2,1,1,Real Bed,f,strict,f,f,68,2013-12-30,2015-11-29,100,10,10,10,10,10,10,2.77
1777158,9330646,3297,"Amazing View, Large Room in Ballard",Ballard,Seattle,WA,98117,47.68695739,-122.4003182,Bed & Breakfast,Private room,3,1,1,2,Real Bed,f,strict,f,f,28,2013-11-25,2015-11-08,100,10,10,10,10,10,10,1.09
1790020,1382925,2722,Heart of Capitol Hill Stunning View,Capitol Hill,Seattle,WA,98102,47.62360708,-122.3172353,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,193,2013-10-27,2015-12-28,90,9,9,9,9,10,9,7.24
1793138,9330646,3288,Cozy room in Ballard,Ballard,Seattle,WA,98117,47.68619749,-122.3995213,Bed & Breakfast,Private room,2,1,1,1,Real Bed,f,strict,f,f,13,2013-10-28,2015-10-07,95,10,9,10,10,10,10,0.49
1826155,9555890,896,"Seattle ""Sweet Suite"" Cherry Hill ",Central Area,Seattle,WA,98122,47.6064609,-122.3074784,House,Private room,2,3,1,1,Real Bed,f,strict,f,f,75,2014-01-11,2015-12-17,100,10,10,10,10,10,10,3.11
1900698,3118422,2219,Cozy room in diverse neighborhood,Rainier Valley,Seattle,WA,98118,47.55219794,-122.2798441,Apartment,Private room,2,1.5,1,1,Real Bed,f,strict,t,t,81,2013-12-03,2015-11-02,91,9,9,10,10,9,9,3.18
1970725,10175895,830,"Private entrance, great location",Central Area,Seattle,WA,98122,47.61562815,-122.3078369,House,Private room,2,1,1,1,Real Bed,f,strict,t,t,43,2014-05-27,2015-10-20,99,10,10,10,10,10,9,2.19
1978743,9555890,930,"Arty ""Cedar Tree"" Room  Cherry Hill",Central Area,Seattle,WA,98122,47.60761884,-122.3083246,House,Private room,2,3,1,1,Real Bed,f,strict,f,f,49,2014-02-20,2015-11-20,99,10,10,10,10,10,10,2.15
2027236,8798441,2214,"Relax in the city, private entrance",Rainier Valley,Seattle,WA,98178,47.50839421,-122.2582386,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,144,2013-12-28,2015-12-01,93,9,10,10,9,9,10,5.85
2032805,9555890,889,Victorian Charm on Cherry Hill,Central Area,Seattle,WA,98122,47.60794615,-122.3075402,House,Private room,2,2,1,1,Real Bed,f,strict,f,f,52,2014-01-02,2015-11-17,100,10,10,10,10,10,10,2.13
2071305,10590193,2420,Nice Mapleleaf Single Private Room,Northgate,Seattle,WA,98125,47.70437884,-122.3208569,Apartment,Private room,1,1,1,1,Real Bed,f,strict,f,f,11,2014-06-22,2015-12-05,100,10,10,10,10,9,10,0.59
2134911,4122018,1918,The Studio at Mibbett Hollow - Boat,Interbay,Seattle,WA,,47.66118597,-122.3853442,Boat,Private room,1,1,1,1,Real Bed,f,strict,t,t,5,2014-06-25,2014-09-11,92,9,9,7,9,8,10,0.27
2357110,7317822,2588,Huge Private Bedroom on Broadway!,Capitol Hill,Seattle,WA,98102,47.62251079,-122.3205147,Apartment,Private room,2,1,1,1,Real Bed,f,strict,t,t,4,2015-05-28,2015-09-28,93,9,7,10,10,9,9,0.54
2387605,12194562,1057,Private Room/Bath in Modern Home #1,Central Area,Seattle,WA,98144,47.59412508,-122.3086619,House,Private room,4,1,1,2,Real Bed,f,strict,f,f,61,2014-09-14,2015-12-21,98,10,10,10,10,9,10,3.83
2391699,1123549,3688,"Everything Seattle in 0-3 miles, B",Other neighborhoods,Seattle,WA,98103,47.65396829,-122.3450798,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,103,2014-06-01,2015-12-29,99,10,10,10,10,10,10,5.3
2420536,12367587,2476,HOLIDAY DEAL- PRIVATE SPA - NEAR UW,Other neighborhoods,Seattle,WA,98115,47.67903263,-122.3119612,House,Private room,4,1,1,2,Real Bed,f,strict,f,f,76,2014-04-17,2015-12-26,95,10,10,10,10,9,10,3.63
2471731,3979528,3355,Convenient Friendly Home~Ballard~M2,Other neighborhoods,Seattle,WA,98117,47.67782449,-122.3651603,House,Private room,2,3,1,1,Real Bed,f,strict,f,f,6,2014-08-17,2015-09-11,100,9,10,10,10,10,10,0.36
2492143,512103,3439,Spacious Private bedroom & bath,Magnolia,Seattle,WA,98199,47.64781515,-122.3889815,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,18,2014-03-22,2015-10-13,90,10,10,10,10,9,9,0.83
2605975,4746283,2044,Cozy modern home in Greenlake,Other neighborhoods,Seattle,WA,98103,47.68940563,-122.3481265,House,Private room,1,1,1,1,Real Bed,t,strict,f,f,52,2014-06-13,2015-12-17,89,9,9,10,9,9,9,2.73
2614387,1123549,3799,"Everything Seattle in 0-3 miles, A",Other neighborhoods,Seattle,WA,98103,47.65538069,-122.3432053,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,128,2014-03-31,2015-12-31,98,10,10,10,10,10,10,5.95
2727984,13960065,821,Classic Seattle,Central Area,Seattle,WA,98112,47.61839318,-122.2867806,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,1,2015-08-30,2015-08-30,100,10,10,10,10,10,10,0.23
2763078,4993638,2327,Private charming Northwest MIL,Seward Park,Seattle,WA,98118,47.55920834,-122.2747053,House,Private room,3,1,1,2,Real Bed,f,strict,f,f,97,2014-04-20,2015-11-14,92,10,9,10,10,9,9,4.66
2906694,13703145,1807,Private West Seattle Basement Apt!,West Seattle,Seattle,WA,98116,47.57463808,-122.3950327,House,Private room,7,1,1,2,Real Bed,f,strict,f,f,58,2014-07-22,2015-09-27,87,9,9,10,10,9,9,3.27
2980762,15204387,2245,Private Room and Bath,Rainier Valley,Seattle,WA,98118,47.5472378,-122.2731226,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,22,2014-07-22,2015-09-01,92,9,9,10,10,8,9,1.24
3126153,9207095,2494,"Master Suite, 800 sq ft",Other neighborhoods,Seattle,WA,98115,47.68131036,-122.3059495,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,1,2015-07-17,2015-07-17,,,,,,,,0.17
3200646,4016632,28,Micro Gypsy Wagon on Queen Anne,Queen Anne,Seattle,WA,98119,47.63926602,-122.3747258,Camper/RV,Private room,2,1,1,1,Real Bed,f,strict,t,t,80,2014-07-06,2016-01-02,95,10,10,10,10,9,9,4.38
3208330,2874117,2020,"Charming, Bright, Great Location.",Other neighborhoods,Seattle,WA,98117,47.68449844,-122.3653832,House,Private room,2,2,1,1,Real Bed,f,strict,f,f,52,2014-06-13,2015-10-06,96,10,10,10,10,9,10,2.73
3319386,8110932,641,Modern Suite with Cozy Sitting Room,Central Area,Seattle,WA,98112,47.61831634,-122.2900493,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,42,2014-07-15,2015-12-27,97,10,10,10,10,10,9,2.34
3424991,7354306,2651,Capitol Hill Excursion part duex,Capitol Hill,Seattle,WA,98102,47.6234304,-122.3227508,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,55,2014-07-01,2015-11-27,88,9,8,10,10,10,9,2.98
3531616,16835162,2512,Cozy Private Bed/Bath in W Seattle,Delridge,Seattle,WA,98106,47.5514912,-122.3553173,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,37,2014-07-14,2015-09-07,98,10,10,10,10,9,10,2.06
3535171,3152296,2042,"Comfortable, quiet room in house ",Other neighborhoods,Seattle,WA,98103,47.68796588,-122.3529049,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,44,2014-07-20,2015-12-30,95,10,10,10,10,10,10,2.47
3544964,17795956,1929,"Charming Sunset Room, Queen Bed",Beacon Hill,Seattle,WA,98118,47.54296367,-122.2890472,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,28,2014-07-25,2015-12-22,94,10,10,10,10,8,9,1.59
3615614,18218129,2580,Location! Capitol HiIl & Walkable!,Capitol Hill,Seattle,WA,98102,47.61966389,-122.3191163,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,124,2014-07-28,2015-12-11,97,10,10,10,10,10,10,7.07
3637180,3152296,2006,Room in Cute Craftsman Style House,Other neighborhoods,Seattle,WA,98103,47.68635058,-122.3531561,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,58,2014-07-20,2015-12-28,95,9,10,10,10,9,10,3.26
3656508,18522959,1845,"Cozy 1 BR, Private Bath, Comfy Bed",Other neighborhoods,Seattle,WA,98117,47.6939759,-122.3716538,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,26,2014-07-28,2015-12-05,94,10,9,10,10,10,9,1.48
3673011,1859394,2215,Ensuite bathroom & private entrance,Rainier Valley,Seattle,WA,98118,47.55946045,-122.283034,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,55,2014-07-27,2015-11-29,98,10,10,10,10,10,10,3.13
3689416,6533205,3285,"Cozy Cove, Hot tub - private bath",Other neighborhoods,Seattle,WA,98133,47.72478219,-122.3530666,Apartment,Private room,4,1.5,1,1,Real Bed,f,strict,f,f,13,2014-08-03,2015-09-25,86,8,9,9,9,9,9,0.75
3793790,17795956,2051,The Blossom Room with Queen Bed,Beacon Hill,Seattle,WA,98118,47.54175591,-122.2892891,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,39,2014-08-14,2015-12-24,97,10,10,10,10,9,10,2.3
3930270,20361123,2647,"Private Room, Convenient Location",Capitol Hill,Seattle,WA,98122,47.61887953,-122.317957,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,117,2014-09-21,2015-12-22,94,10,10,10,10,10,9,7.45
3940265,3894778,924,Private Bed/Bath in Home: blue (B),Central Area,Seattle,WA,98122,47.61422859,-122.3083819,House,Private room,2,1.5,1,1,Real Bed,f,strict,t,t,39,2014-09-02,2015-11-29,95,10,10,9,9,9,9,2.39
3953611,6576807,683,Seattle: Private Luxury 1BD Suite,Central Area,Seattle,WA,98112,47.61835336,-122.287456,House,Private room,4,1,1,2,Real Bed,f,strict,f,f,53,2014-08-29,2015-09-30,97,10,10,10,10,10,10,3.22
3986793,12620012,3652,"Quiet, bright room in North Seattle",Other neighborhoods,Seattle,WA,98177,47.70644318,-122.359972,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,26,2014-08-30,2015-08-23,92,10,10,10,10,9,9,1.58
4016650,238431,229,The Gallery - Lake Union View Room,Queen Anne,Seattle,WA,98109,47.64011972,-122.3445298,House,Private room,2,1.5,1,1,Real Bed,f,strict,f,f,36,2015-03-01,2015-11-18,97,10,10,10,10,9,10,3.48
4026757,10061445,322,YELLOW SUITE - super clean-new bed,Other neighborhoods,Seattle,WA,98103,47.66735094,-122.3399228,House,Private room,2,2,1,1,Real Bed,t,strict,f,f,86,2014-09-12,2015-12-31,97,10,10,10,10,10,10,5.38
4030600,1092756,2450,Bright and Lovely Guest Room,Other neighborhoods,Seattle,WA,98115,47.6776772,-122.2965075,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,32,2014-09-19,2015-07-13,95,10,10,10,10,10,9,2.03
4046863,10061445,446,BLUE SUITE - super clean - new bed,Other neighborhoods,Seattle,WA,98103,47.66536801,-122.3399943,House,Private room,2,2,1,1,Real Bed,t,strict,f,f,73,2014-09-12,2015-12-24,98,10,10,10,10,10,10,4.56
4047058,10061445,440,GREEN SUITE - super clean - new bed,Other neighborhoods,Seattle,WA,98103,47.66858111,-122.3368802,House,Private room,2,2,1,1,Real Bed,t,strict,f,f,49,2014-09-14,2015-12-31,95,10,10,10,10,10,10,3.08
4061051,4366731,942,Private Floor in Sleek Modern House,Central Area,Seattle,WA,98122,47.61148293,-122.3097651,House,Private room,4,1.5,1,1,Real Bed,f,strict,f,f,6,2014-09-12,2015-06-20,83,9,9,9,9,10,8,0.38
4104442,10722904,3365,Elegant Townhouse in Phinney Ridge,Other neighborhoods,Seattle,WA,98103,47.67391347,-122.3554197,House,Private room,2,1.5,1,1,Real Bed,f,strict,f,f,13,2014-09-28,2015-09-30,97,10,10,10,10,10,10,0.84
4110396,19476601,1265,Private room W/ views in downtown,Downtown,Seattle,WA,98101,47.61496234,-122.3321392,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,60,2014-09-29,2015-12-14,98,10,10,10,10,10,10,3.89
4184211,5806502,2862,Bdrm in Designer's Cap Hill Apt,Capitol Hill,Seattle,WA,98102,47.62447069,-122.3184992,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,22,2014-11-15,2015-09-27,100,10,10,10,10,10,10,1.59
4199019,7673693,2661,Majesty Suite Capitol Hill Home,Capitol Hill,Seattle,WA,98102,47.62153263,-122.3250449,House,Private room,4,1,1,2,Real Bed,f,strict,f,f,0,,,,,,,,,,
4205026,2409388,2548,Seattle Room by UW & Childrens Hosp,Other neighborhoods,Seattle,WA,98105,47.66442797,-122.2861929,House,Private room,2,1,1,1,Real Bed,f,strict,t,t,20,2015-07-10,2015-12-06,94,10,9,10,10,10,9,3.35
4258515,841009,73,**Be in the MIDDLE OF EVERYTHING!*,Ballard,Seattle,WA,98107,47.667933,-122.3786525,Apartment,Private room,4,1,1,4,Real Bed,f,strict,f,t,23,2015-05-25,2015-10-08,77,8,8,9,9,9,8,3.07
4322622,14140094,3765,Modern Rowhouse with Roof View,Other neighborhoods,Seattle,WA,98103,47.66392728,-122.3547863,Townhouse,Private room,3,1,1,2,Real Bed,f,strict,f,f,11,2015-10-10,2015-12-15,100,10,10,10,10,10,10,3.79
4449303,19993125,176,Private Floor in Modern Townhouse,Ballard,Seattle,WA,98107,47.66444545,-122.370171,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,50,2015-03-12,2015-12-23,95,10,10,10,10,10,9,5.02
4581124,15315685,1831,Guest Room -Cute North Seattle Home,Other neighborhoods,Seattle,WA,98117,47.70006051,-122.3743716,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,17,2015-03-14,2015-09-21,95,9,9,10,10,9,10,1.72
4638785,24017652,3364,Rooftop Retreat,Other neighborhoods,Seattle,WA,98103,47.67069087,-122.3558204,Bed & Breakfast,Private room,2,1,1,1,Real Bed,f,strict,f,f,0,,,,,,,,,,
4652918,1243056,2786,Io House (Pvt Twin) - SLU Walkable,Capitol Hill,Seattle,WA,98102,47.62572233,-122.3209011,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,1,2015-05-31,2015-05-31,100,10,10,10,10,10,10,0.14
4701141,1092756,2466,Bright and Roomy Guest Room,Other neighborhoods,Seattle,WA,98115,47.67814227,-122.2971227,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,2,2015-03-24,2015-11-14,100,10,10,10,10,10,10,0.21
4718820,18522959,3070,"Large room, bed, desk, shared bath",Ballard,Seattle,WA,98117,47.69024708,-122.3696289,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,7,2015-01-04,2015-10-29,97,10,10,10,10,10,10,0.57
4814811,471246,921,Bright Modern Room near Downtown,Central Area,Seattle,WA,98122,47.61046729,-122.3110913,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,28,2015-01-02,2015-12-09,99,10,10,10,10,10,10,2.28
4857192,24986285,897,Central Dist Townhome  2 Twin Bed/s,Central Area,Seattle,WA,98122,47.60632184,-122.3055772,House,Private room,2,1,1,2,Real Bed,f,strict,f,f,8,2015-08-02,2015-09-02,100,10,10,10,10,10,10,1.54
4948745,2166277,9,Urban Charm || Downtown || Views,Queen Anne,Seattle,WA,98109,47.6324103,-122.3572161,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,8,2015-06-22,2015-08-17,97,10,9,10,9,10,10,1.22
5020861,1324474,692,cozy balcony apt one block to UW ,University District,Seattle,WA,98105,47.66449697,-122.3127727,Apartment,Private room,3,1,1,1,Real Bed,f,strict,f,f,14,2015-03-02,2015-12-28,92,10,8,9,10,10,9,1.36
5067177,7354306,2772,Capitol Hill Excursion Part five,Capitol Hill,Seattle,WA,98102,47.62302486,-122.3242942,House,Private room,1,1,1,1,Real Bed,f,strict,f,f,14,2015-08-16,2016-01-01,94,10,10,10,10,10,10,2.96
5192122,10283735,2212,Private room with view of Seattle,Rainier Valley,Seattle,WA,98178,47.51049554,-122.2603946,House,Private room,3,1,1,1,Real Bed,f,strict,f,f,0,,,,,,,,,,
5236979,27101877,2395,Garden Cottage Suite Near Downtown!,Delridge,Seattle,WA,98106,47.56188277,-122.3654894,House,Private room,3,1,1,2,Real Bed,f,strict,f,f,36,2015-02-17,2015-12-21,96,10,10,10,10,9,10,3.35
5415077,26547165,1067,Spacious Room in Pike Place Market!,Downtown,Seattle,WA,98101,47.60979836,-122.340368,Condominium,Private room,2,2,1,1,Real Bed,f,strict,f,f,43,2015-03-16,2015-12-22,95,9,9,10,10,10,10,4.37
5471427,28379912,2478,Seattle Greenlake Park,Other neighborhoods,Seattle,WA,98115,47.67847209,-122.3109531,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,8,2015-04-30,2015-12-01,90,9,9,10,9,8,9,0.96
5473498,28379912,2502,Seattle UW Greenlake,Other neighborhoods,Seattle,WA,98115,47.67857923,-122.3090026,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,9,2015-04-30,2015-10-11,93,10,8,10,10,10,10,1.08
5482204,28432113,3801,Six room suite,Other neighborhoods,Seattle,WA,98103,47.66361331,-122.3495192,Bed & Breakfast,Private room,2,1.5,1,1,Real Bed,f,strict,f,f,0,,,,,,,,,,
5620306,29133654,3024,Comfortable private bedroom & bath,Ballard,Seattle,WA,98117,47.67655779,-122.3885564,Condominium,Private room,2,1,1,1,Real Bed,f,strict,f,f,2,2015-10-04,2015-12-13,100,10,10,10,10,10,10,0.65
5633607,4810767,2856,Prime Cap Hill w/ Fireplace & SPACE,Capitol Hill,Seattle,WA,98122,47.61812929,-122.3148371,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,t,66,2015-03-21,2015-12-16,95,10,9,10,10,10,9,6.83
5685908,5320481,3618,"Amazing Location, Luxury Townhouse!",Capitol Hill,Seattle,WA,98122,47.61686797,-122.3107446,House,Private room,2,1.5,1,1,Real Bed,t,strict,f,f,12,2015-04-09,2015-11-07,95,9,9,9,10,10,9,1.33
5686178,29483577,1747,Beach front living ,West Seattle,Seattle,WA,98116,47.58073892,-122.4067291,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,2,2015-04-10,2015-05-30,100,10,9,9,9,10,9,0.22
5751177,26378802,1799,7 Leaf B&B Our Past & Our Future,West Seattle,Seattle,WA,98116,47.57356607,-122.3870068,Bed & Breakfast,Private room,4,2.5,1,2,Real Bed,f,strict,f,f,8,2015-06-13,2015-09-21,95,10,10,10,9,9,9,1.17
5793477,30055689,1680,Easy Access to Everywhere!!!,Downtown,Seattle,WA,98104,47.60393048,-122.3230191,Apartment,Private room,1,1,1,1,Real Bed,f,strict,f,f,19,2015-04-13,2015-12-08,89,9,9,9,9,9,9,2.13
5838129,30308997,2389,"Quiet townhome near downtown, beach",Delridge,Seattle,WA,98126,47.56587379,-122.3683025,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,17,2015-08-07,2015-12-13,96,10,10,10,10,10,10,3.38
5859152,30421068,975,New remodel. Chef's kitchen. A/C,Central Area,Seattle,WA,98144,47.59172642,-122.2959851,House,Private room,3,1.5,1,1,Real Bed,f,strict,f,f,15,2015-08-22,2015-11-15,95,10,9,10,10,9,9,3.31
5863446,20331331,2399,Private Nice Bedroom at Northgate,Northgate,Seattle,WA,98125,47.70259246,-122.3228265,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,0,,,,,,,,,,
5956968,326758,6,Private unit in a 1920s mansion,Queen Anne,Seattle,WA,98119,47.63052548,-122.3661741,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,17,2015-06-11,2015-09-28,95,10,10,10,10,10,10,2.45
6117473,4193,2191,Urban TREEHOUSE & Homestead,Rainier Valley,Seattle,WA,98118,47.52975635,-122.2756999,Treehouse,Private room,2,1,1,1,Real Bed,f,strict,f,f,20,2015-06-08,2015-09-28,92,9,10,10,10,9,9,2.84
6156470,17935405,300,Relax with a CANNACATION  getaway!,Other neighborhoods,Seattle,WA,98103,47.66474422,-122.3381738,House,Private room,2,1,1,1,Real Bed,t,strict,f,f,43,2015-05-24,2015-12-12,97,10,10,10,10,10,10,5.71
6211882,29952162,2142,Queen bed with private bathroom,Beacon Hill,Seattle,WA,98144,47.58646053,-122.3150498,Apartment,Private room,2,1,1,1,Real Bed,f,strict,f,f,13,2015-05-16,2015-11-21,97,10,10,10,10,10,9,1.67
6214998,13527668,2453,Ravenna Retreat,Other neighborhoods,Seattle,WA,98105,47.66643999,-122.2985028,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,7,2015-06-15,2015-09-01,97,10,10,10,10,9,9,1.03
6218849,28379912,2449,Seattle university of washington,Other neighborhoods,Seattle,WA,98115,47.68018165,-122.3097739,House,Private room,2,2,1,1,Real Bed,f,strict,f,f,3,2015-05-31,2015-12-01,100,10,10,10,10,10,10,0.41
6328923,32940818,2696,Cozy Private 1BR Oasis,Capitol Hill,Seattle,WA,98102,47.62202852,-122.3163546,House,Private room,2,1,1,1,Real Bed,f,strict,f,f,19,2015-05-28,2015-10-22,97,10,10,10,10,10,10,2.57
6335327,21404681,2577,"Spacious, Awesome view, in Caphill",Capitol Hill,Seattle,WA,98102,47.62413792,-122.3272755,Apartment,Private room,1,1,1,1,Real Bed,f,strict,f,f,4,2015-05-17,2015-06-12,95,10,10,10,10,10,10,0.52
